body,created_at,rate,product_name,user_name,label,positive_prob
خوبه تنها ایرادش باطری ضعیفشه,28 مرداد 1404,4.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,محمد امین ابراهیمی,مثبت,0.5
یکی از خریدهام ک بسیار راضی هستم,18 مرداد 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,عبدالصمد اعتصامی فرد,مثبت,0.7310585786300049
"دوربین فوق‌العاده مخصوصا برا فیلمبرداری سینماتیک 
در شرایط نوری خوب می‌تونه عکس های عالیه بهتون بده.
باتریش می‌تونست بهتر باشه.
یکم زود داغ می‌کنه.
و برا بازی های سنگینی مثل کالاف بنظرم اصلا مناسب نیست اگه گیم میزنید میتونید انتخاب دیگه ای داشته باشید.",8 تیر 1404,4.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,کاربر دیجی‌کالا,مثبت,0.7310585786300049
عالی,7 تیر 1404,4.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,محسن عالی زاده,مثبت,0.7310585786300049
سری  S  عالیه,22 خرداد 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,کاوه بوجار,مثبت,0.7310585786300049
چرندترین گوشی بازار پردازنده اگزینوس اصلا نخرید کلا هنگه,13 خرداد 1404,1.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,هادی زاهدی,مثبت,0.5
"من دو سال هست بی وقفه از این گوشی استفاده کردم و بی نهایت راضی هستم 
عالیه به هیچ وجه در خریدتون شک نکنید
البته من از دیجی کالا نگرفتم بیرون خرید کردم",13 خرداد 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,هانیه حاجی حسنی علوی,مثبت,0.8807970779778825
گوشی خوبیه و حس پرچمدار داره مثل s21 معمولی هسش تفاوت های خیلی کوچیک و جزئی داره اما خب ۳۱ ملیون فکر نکنم خوب و به درد بخور باشه قیمتش بالاست چون قدیمی هم شده و فقط اندروید ۱۶ را میگیره بعد از این و آپدیت نمیشه بیشتر ، البته انتخاب‌های زیادی هم نیس تو این قیمت اگر سامسونگ بخای a56 میتونی بخری که خب سری a هست و شاید اون حس سری s را منتقل نکنه ، گوشی خوشدست میخای و خوش وزن و اگر پولش مهم نیس این گزینه خوبیه همه چیزش خوبه فقط جای هندزفری نداره و نمیتونی آهنگ از طریق هدفون سیمی گوش بکنی باید هندزفری بلوتوث یا تایپ سی بخری ، و اینکه مموری هم نمیخوره فقط دوسیمکارت میخوره ، به نظر من قدیمی شده و برای ۳ سال پیشه و ۳۱ تومن زیاده براش اگر ۲۵ تومن بود خودم میخریدم دوسداشتی بخر بنده فقط خواستم مشورت بدم,7 خرداد 1404,0.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,کاربر دیجی‌کالا,مثبت,0.5
عالیییییی,10 اردیبهشت 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,کاربر دیجی‌کالا,مثبت,0.7310585786300049
"دو ساله دارمش 
عالیه",15 فروردین 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,آرمین اشتری نژاد,مثبت,0.7310585786300049
عالی,9 فروردین 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,کاربر دیجی‌کالا,مثبت,0.7310585786300049
باطریش مثل گرمای خورشید داغ میشه,8 فروردین 1404,1.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,امیر حیرانی,مثبت,0.5
بی نظیر از همه نظر,1 فروردین 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,فرهاد محمدباقری,مثبت,0.5
این گوشی رو برای مادرم خریدم. خیلی ازش راضیه. کیفیت دوربین هم خوبه. تا حالا که این نظر رو می نویسم مشکلی براش پیش نیومده و عملکرد مطلوبی داشته.,26 اسفند 1403,5.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,کاربر دیجی‌کالا,مثبت,0.8807970779778825
خوب بود,19 اسفند 1403,5.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,سیدناصر فتحی,مثبت,0.7310585786300049
الان چند مدت هست که استفاده میکنم راضی هستم.,7 اسفند 1403,4.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,مجتبی قاسمی,مثبت,0.7310585786300049
بهترین گوشی ,3 اسفند 1403,5.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,زینب برجعلی زاده,مثبت,0.5
من که راضی بودم,30 بهمن 1403,5.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,علی شمشیرساز نظامی,مثبت,0.7310585786300049
همونی که میخواستمه,28 بهمن 1403,5.0,گوشی موبایل سامسونگ مدل Galaxy S21 FE 5G دو سیم‌ کارت ظرفیت 256 گیگابایت و رم 8 گیگابایت - ویتنام ,اسماعیل آذری زینکانلو,مثبت,0.5
مطمئنا خوش دست ترین گوشی سامسونگ در تمام محصولاتش بود. تکرار نشدنی. دوست داشتنی ، فوق‌العاده بود,19 دی 1403,0.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
گوشی خوبیه ولی سایز کوچک. ,17 مهر 1403,4.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
خوب,16 مرداد 1403,5.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,سیدمهدی حسینی قیداری,مثبت,0.7310585786300049
گوشی خوب در بازه زمانی خودش,11 مرداد 1403,5.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
خوبه,8 مرداد 1403,3.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,مریم جابری,مثبت,0.7310585786300049
بدک نبود,27 فروردین 1403,3.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,mohammad sina roozbahani,منفی,0.2689414213699951
خوب بود,9 فروردین 1403,4.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
واقعا گوشی خوبی بود بعد ۵ سال فقط سوکت شارژرش خراب شد,10 دی 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,کاربر دیجی‌کالا,مثبت,0.5
ممنون از دی جی کالا,6 آذر 1402,4.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,کاربر دیجی‌کالا,مثبت,0.5
قدیمی,7 آبان 1402,3.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,کاربر دیجی‌کالا,مثبت,0.5
زمان خودش گوشی خوبی بود و چند سال بدون مشکل کار کرد,26 مرداد 1402,4.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,کاربر دیجی‌کالا,منفی,0.2689414213699951
دورود فراوان بر شما،ای کاش سامسونگ دوباره یه همچنین گوشی با این ابعاد اما با طراحی روز تولید میکرد وهمچنین با کیفیت این گوشی متاسفانه در حال حاضر غیر گوشی های دوجی و  ایفن مینی که قیمت بالایی دارد و دوجی هم که لوازم جانبیش گیر نمیاد گوشی نیست که جای خالیه گوشی با کیفیت و سایز کوچیکی مثل این اسطوره رو پر کند به امید روزی که دوباره همچنین گوشی با این ابعاد و کیفیت ساخت تولید کند سامسونگ,10 مرداد 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,رضا محمدی زاده رودابی,مثبت,0.7310585786300049
"خیلی خوبه    
",26 تیر 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,فرهاد مهدوی کیا,مثبت,0.7310585786300049
"برای گوشی دوم و دم دستی خوبه
خوش دست، کم حجم",24 تیر 1402,4.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
خوب,21 تیر 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
عالی بوده عالی,22 اردیبهشت 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
انگار از خود کره آوردنش,10 اسفند 1401,4.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,کاربر دیجی‌کالا,مثبت,0.5
فقط کارش اینه که بک آپ باشه. شدیدا در مواقع خراب شدن گوشی اصلی کمک میکنه. به تمام اپ ها هم خیلی عالی وفق پیدا میکنه. فقط حافظه کمی داره,29 بهمن 1401,3.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,حبیب الله صفا,مثبت,0.5
خوش دست و باکیفیت,26 دی 1401,5.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,رضا سهرابی بیگ زاده محله,مثبت,0.7310585786300049
راضی بودم,19 آذر 1401,3.0,گوشی موبایل سامسونگ مدل Galaxy A3 2017 دو سیم‌ کارت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
بعد از ۱۰ سال هنوزم نمره ش ۲۰ هه ،هنوزم از نظر ظاهری و فیزیکی یکه و سخت افزاری هم میزونه 💥🔥,30 خرداد 1404,0.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,علیرضا معیری پور,مثبت,0.5
"بهترین خرید اینترنتی که داشتم همین گوشی بوده. 8 ساله دارم استفاده می کنم فقط یکبار باتزی تعویض کردم. از هر لحاظ عالی کار کرده. قبل این سونی z2 داشتم که واقعا چند رده پایین تر هست. و از هیچ لحاظ نمیتونه رقابت کنه
بعد این همه استفاده مداوم کلید های ولومش مشکل داره و داخل گیر میکنن که به راحتی قابل تعویض هست و طبیعی هم هست. طول خدمت چون جنوب بودم و حین شارژ گوشی به شدت داغ میشد این بلا سر دکمه ها اومد",1 آذر 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,آیدین شهیادی,مثبت,0.5
واقعا گوشی خیلی خوبی بود 4 سال داشتمش که اگه قشنگ ازش مراقبت میکردم بیشترم میموند واقعا تو همه چی عالی بود طراحی زیبایی ظرافت صفحه نمایش دوربین سخت افزار پیشرفته بودن هنوزم از خیلی پرچمدارا بهتره سالار بود لامصب حیف دیگه ندارمش,7 شهریور 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,کاربر دیجی‌کالا,مثبت,0.9820137900379085
بعد از ۷ سال استفاده هنوز باتریش عین روز اول شارژ نگه میداره. تا الان یه بارهم هنگ نکرده.دوربینش هنوز کیفیت داره. صفحه نمایش فوق العاده با کیفیت. در کل در طول زمان کارایش تغییر نمیکنه,17 خرداد 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,سعید کریمی,مثبت,0.7310585786300049
خوب بود,26 اردیبهشت 1402,3.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,مجتبی علی زاده فلاح,مثبت,0.7310585786300049
استرس داشتم به صورت انلاین سفارش بدم اما خیلی سریع و عالی رسید,15 اردیبهشت 1402,4.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,معصومه کرمی,مثبت,0.5
الان ۲ گوشی دارم که یکیش نوت ۵ و نوت ۲۰ الترا بازم نوت ۵ بی نظیره,21 فروردین 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,سیامک رفیعنیا,مثبت,0.5
بسیار عالی 7 ساله دارم و انواع بازی های سنگین آنلاین رو هم اجرا می کنم ولی هنوز آخ نگفته! بی نظیر...,5 فروردین 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
این گوشی واقعا غوله,26 بهمن 1401,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,عرفان کیانفر,مثبت,0.5
خوب بود ممنونم,21 آذر 1401,4.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,احمد محمد علی خانی,مثبت,0.7310585786300049
عالی بود عالی,1 آذر 1401,3.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,روح اله مرادی,مثبت,0.7310585786300049
بعد از ۷ سال استفاده هنوز هم عالی کار میکنه,22 شهریور 1401,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,مصطفی احمدی,مثبت,0.7310585786300049
گوشی کیفیت بالاییه,17 مرداد 1401,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,سیدمجتبی کاظمی,مثبت,0.7310585786300049
در کل عالیه من دارم هر روز کار های سنگین میکنم و فوق العاده هست.  پیشنهاد میکنم بخرید و پول بی خود ب گوشی های مثل a12 یا حتی a21s نکنید این گوشی محشره و توی هم رنج های خودش و بالاتر کم نمیاره با تشکر از برنامه دیجی کالا,17 اردیبهشت 1401,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,اقدس کریمی,مثبت,0.8807970779778825
پیشنهاد میکنم,24 اسفند 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,کاربر دیجی‌کالا,مثبت,0.5
خیلیییی راضی هستم ازش واقعا خوش قیمت و خوبه,7 آذر 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,کاربر دیجی‌کالا,مثبت,0.8807970779778825
من سال ۹۴ یا ۹۵ بود همون موقع که اومد خریدم هنوز داره عالییییی کار میکنه ..,23 مهر 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,هانیه علیرضایی,مثبت,0.7310585786300049
در زمان خود یکی عز بهترینها بود,17 مهر 1400,4.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,کاربر دیجی‌کالا,مثبت,0.5
سال ۹۵ خریدم و بسیار ازش راضی هستم,25 شهریور 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,سعید مرادی پور,مثبت,0.7310585786300049
خوب و عالی هستش,20 شهریور 1400,5.0,گوشی موبایل سامسونگ مدل Galaxy Note 5 SM-N920CD دو سیم‌کارت ظرفیت 32 گیگابایت,حسن خضرلو,مثبت,0.8807970779778825
عالي ,27 شهریور 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,حمیدرضا عزیزیان,مثبت,0.5
سریع به دستم رسید,24 شهریور 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,مریم احمدی,مثبت,0.5
"عالی

",19 شهریور 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,سیدعلی حسینی نیا,مثبت,0.7310585786300049
"کالا با بسته بندی ایمن و تمیز وسر موعد تعیین شده ارسال شد با تشکر از پرسنل دیجیکالا
",9 شهریور 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,عباس رضوی قلعه جوق,مثبت,0.5
گوشی خوبیه خداییش.نسبت به A15 و A16  خیلی بهتره,31 مرداد 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,احمد عاطفی دوغائی,مثبت,0.7310585786300049
بسیار عالی,30 مرداد 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,کاربر دیجی‌کالا,مثبت,0.7310585786300049
عالی بود پیشنهاد می کنم,15 مرداد 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,مهدیه مرشدلو,مثبت,0.7310585786300049
گوشی خیلی خوبی.بی نظیره.,11 مرداد 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,کاربر دیجی‌کالا,مثبت,0.7310585786300049
سری M کلا گوشی های خوبی از لحاظ باطری و طول عمر هستن ,3 مرداد 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,مهدی کیامهر,مثبت,0.7310585786300049
عاای ، فقط داغ میکنه بعضی وقتا ,29 خرداد 1404,3.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,موحد معززی کامرانی جو,مثبت,0.5
"با یه شماره دیگه میگم براتون
صفحه عالی
تاچ عالی
دوربین خوب
اسپیکر فقط تو میدیا خوب هست
خشاب سیمکارت عین اسباب‌بازی
اسپیکر موقع تماس به شدت ضعیف اصلا صدا درنمیاد با تنظیماتم درست نمیشه
میکروفون موقع تماس رو حالت بلندگو اصلا طرف مقابل صداتو نمیشنوه میگه از ته چاه میاد.
دوستان لطفاً از هند گوشی نخرید.کشور هند ضعیفترین گوشی هارو داره متاسفانه. 😔😔",28 خرداد 1404,0.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,امیررضا آشوری فر,مثبت,0.8807970779778825
عالی و زیبا.,28 خرداد 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,کاربر دیجی‌کالا,مثبت,0.8807970779778825
بیزحمت دوباره موجود کنید 3تا ازش گرفتم همه رازی بودن,20 خرداد 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,کاربر دیجی‌کالا,مثبت,0.5
تاچ خوبی داره,15 خرداد 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,کاربر دیجی‌کالا,مثبت,0.7310585786300049
فعلا که استفاده شده دراین چند روز راضی هستیم فقط آدابتور نگذاشته بودند فقط سیمش بود ,15 خرداد 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,مریم قلیچ خانی,مثبت,0.7310585786300049
گوشی خیلی خیلی خوبیه.واقعا عالیه.,15 خرداد 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,کاربر دیجی‌کالا,مثبت,0.8807970779778825
گوشی عالی,10 خرداد 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,کاربر دیجی‌کالا,مثبت,0.7310585786300049
گوشی خوبیه خیلی.,3 خرداد 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,کاربر دیجی‌کالا,مثبت,0.7310585786300049
،خیلی عالی ,27 اردیبهشت 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,قنبر آژ,مثبت,0.7310585786300049
خیلی خوبه.راضی ام ازش,14 اردیبهشت 1404,5.0,گوشی موبایل سامسونگ مدل Galaxy M14 4G دو سیم کارت ظرفیت 64 گیگابایت و رم 4 گیگابایت - اکتیو,کاربر دیجی‌کالا,مثبت,0.8807970779778825
مارکرد عالی سبک خوش دست کیفیت عکس عالی,13 آذر 1403,5.0,گوشی موبایل سامسونگ مدل Galaxy S21 5G SM-G991B/DS دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,سولماز کاویانی,مثبت,0.8807970779778825
خوبه اما یکم زود شارژ خالی میکنه,26 تیر 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy S21 5G SM-G991B/DS دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
از نظر خوش دست بودن حرف نداره,12 تیر 1402,5.0,گوشی موبایل سامسونگ مدل Galaxy S21 5G SM-G991B/DS دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,کاربر دیجی‌کالا,مثبت,0.5
پیشنهاد میکنم. یکساله که دارمش. کاملا راضیم. گوشی قابلیه و هیچ ضعف غیر قابل تحملی نداره و عموما عملکرد راضی کننده ای داره و استحکام مناسبی هم داشته.,5 اسفند 1401,4.0,گوشی موبایل سامسونگ مدل Galaxy S21 5G SM-G991B/DS دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
بسیار مناسب و خوب ,7 دی 1401,2.0,گوشی موبایل سامسونگ مدل Galaxy S21 5G SM-G991B/DS دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,مهدی دهنی زاده,مثبت,0.7310585786300049
"پردازنده اگزینوس جالب نیست و گاهی اوقات خنگ میشه.ایرادات دیگر نظیر سنسور صفحه نمایش که در تاریکی مطلق نور زیادی کنتراست میکنه و چشم رو اذیت میکنه.و حتما باید با دست رو مینیمم کنتراست بذاریش که باز هم اذیت کننده هست و چشمو خسته میکنه در حالیکه باید از حالت مینیمم دستی هم یه مقدار کمتر میذاشتن براش تا در تاریکی مطلق کنتراست رو کاهش بده....ایراد بعدی اینکه تاچ صفحه نمایش خیلی هم شارپ نیست و خنگی داره و بعضی وقتها تو تایپ کردن اعصابتو خورد میکنه البته من سرعت تاچم بالاست.بعد از ۹ ماه استفاده رضایت ۷۰ درصدی دارم...خیلی هم پرفکت نیست البته من توقعم از گوشی خیلی بالاست و زیاد کار میکشم ازش و سرعت کار کردنم با گوشی بالاست و این سامسونگ چندان راضی نکرد منو...نمره قبولی میگیره ولی خیلی هم راضی نیستم ازش...البته اکثر برندها همینن
فکر کنم اولتراش بهتر باشه و البته پرچمدار شیائومی هم فکر کنم بهتر باشه البته کار نکردم باهاش ولی پردازنده اسنپدراگوت صددرصد بهتره...گوشی بعدیم اس ۲۳ اولترا خواهد بود که اگ اون هم این لگ ها رو داشته باشه به شیائومی کوچ خواهم کرد",12 مرداد 1401,3.0,گوشی موبایل سامسونگ مدل Galaxy S21 5G SM-G991B/DS دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,محمد سنگتراش,مثبت,0.5
"تقریبا یک ماه میشه گرفتم
باتریش کمی موقع شارژ شدن داغ میشه
دوربین کیفیتش عالی، تاچ خوبی داره ، 
در کل قابل قبوله ",6 مرداد 1401,4.0,گوشی موبایل سامسونگ مدل Galaxy S21 5G SM-G991B/DS دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,امیرحسین ترابی کنجین,مثبت,0.9525741268224334
گوشی خوبی ولی برا بازی و فیلم برداری و عکس طولانی پیشنهاد نمی دم به شدت داغ میکنه واقعا . به خاطر پردازندش . خوش دسته زیباست همین باتری دهی جنگی به دل نمیزنه زوم دوربین عالی کره ماه رو با بهترین کیفیت عکس بگیرید .,18 تیر 1401,4.0,گوشی موبایل سامسونگ مدل Galaxy S21 5G SM-G991B/DS دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,کاربر دیجی‌کالا,مثبت,0.9820137900379085
عالی بود,23 خرداد 1401,5.0,گوشی موبایل سامسونگ مدل Galaxy S21 5G SM-G991B/DS دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
"کیفیت دوربین سلفی اش بی نظیر
دوربین پشت عالیه
گاهی روزی ۲ بار شارژ باید بشه",9 خرداد 1401,5.0,گوشی موبایل سامسونگ مدل Galaxy S21 5G SM-G991B/DS دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,کاربر دیجی‌کالا,مثبت,0.8807970779778825
گوشی خوب رو با گارانتی خوب بخرید.گارانتی ویوتل منو بیچاره کرد.خاک بر سرتون که با جلوگیری از انتشار نظر درست نمیذارید مردم آگاه بشن.فقط فکر منفعت و سود خودتون هستید حتی به قیمت نابود شدن جون و مال مردم.کافیه برید اتحادیه آمار شکایتی این شرکت رو بپرسید...,26 اردیبهشت 1401,1.0,گوشی موبایل سامسونگ مدل Galaxy S21 5G SM-G991B/DS دو سیم کارت ظرفیت 128 گیگابایت و رم 8 گیگابایت,کاربر دیجی‌کالا,مثبت,0.7310585786300049
